time_bin,rtt,time_bin_mid
"[177, 178)",0.1998794444449885,177.5
"[178, 179)",0.25842746666731614,178.5
"[179, 180)",0.23916172839538685,179.5
"[180, 181)",0.10935782608701841,180.5
"[181, 182)",0.1379712698416697,181.5
"[182, 183)",0.5206775000015066,182.5
"[183, 184)",0.43768409091021127,183.5
"[185, 186)",0.16493733333376354,185.5
"[186, 187)",0.2716354320994681,186.5
"[187, 188)",0.13981946666697467,187.5
"[188, 189)",0.538188421053196,188.5
"[190, 191)",0.15288120689693535,190.5
"[191, 192)",0.23886023809570253,191.5
"[192, 193)",0.13158032000036338,192.5
"[193, 194)",0.4389984615396324,193.5
"[194, 195)",0.8171725531921706,194.5
"[195, 196)",0.426515000000608,195.5
"[196, 197)",0.2742453750005886,196.5
"[197, 198)",0.17555550000004275,197.5
"[198, 199)",0.10029000000002952,198.5
"[199, 200)",0.10029000000002952,199.5
