time_bin,cwnd,time_bin_mid
"[148, 149)",7.5,148.5
"[149, 150)",27.5,149.5
"[151, 152)",9.0,151.5
"[152, 153)",67.31023255813909,152.5
"[153, 154)",69.48021582733767,153.5
"[155, 156)",54.0312499999999,155.5
"[158, 159)",9.0,158.5
"[159, 160)",65.51605351170538,159.5
"[162, 163)",34.368404907975446,162.5
"[163, 164)",65.02312629404285,163.5
"[164, 165)",69.61553066260444,164.5
"[165, 166)",7.757846810844164,165.5
"[166, 167)",53.977729880882805,166.5
"[167, 168)",3.0,167.5
"[168, 169)",56.4602419354837,168.5
"[169, 170)",66.79964476021273,169.5
"[170, 171)",78.62740506329031,170.5
"[171, 172)",50.11931818181813,171.5
"[172, 173)",70.52499999999964,172.5
"[174, 175)",51.3591549295774,174.5
"[175, 176)",68.27499999999976,175.5
"[176, 177)",53.27906249999992,176.5
"[177, 178)",67.18070175438551,177.5
"[178, 179)",40.980612244897955,178.5
"[179, 180)",49.44094488188972,179.5
"[180, 181)",78.42499999999917,180.5
"[182, 183)",56.30892857142844,182.5
"[183, 184)",72.99597989949686,183.5
"[184, 185)",66.48523035230315,184.5
"[185, 186)",5.0,185.5
"[186, 187)",68.04118357487879,186.5
"[188, 189)",8.0,188.5
"[189, 190)",60.43205128205113,189.5
"[190, 191)",9.0,190.5
"[191, 192)",67.54831932773071,191.5
"[192, 193)",8.0,192.5
"[193, 194)",66.35525525525492,193.5
"[194, 195)",18.5,194.5
"[195, 196)",68.31690140845038,195.5
"[197, 198)",5.0,197.5
"[198, 199)",57.526815642457976,198.5
"[199, 200)",59.0294117647057,199.5
