time_bin_mid,Router_4_avg_load,Router_5_avg_load,Router_6_avg_load
101.5,0.0,111.55157050568056,
102.5,0.0,85.73961562306262,44.46768820786143
103.5,0.0,0.0,45.63819095477387
104.5,15.23044397463002,0.0,0.0
105.5,0.0,0.0,0.5
106.5,0.0,0.0,
107.5,0.0,30.030701754385966,
108.5,0.2222222222222222,36.473880597014926,
109.5,,0.0,46.046162723600695
110.5,,0.0,0.0
111.5,,37.99838579499596,0.0
112.5,18.09157509157509,0.0,0.0
113.5,0.0,0.0,45.13612565445026
114.5,0.0,0.0,0.0
115.5,0.0,0.0,41.37044967880086
116.5,0.0,0.0,46.95652173913044
117.5,0.0,0.0,0.0
118.5,0.0,0.0,0.0
119.5,23.410691003911342,0.0,46.93133047210301
120.5,0.0,0.0,45.563380281690144
121.5,0.0,0.0,46.53711790393013
122.5,0.0,0.0,0.0
123.5,0.0,0.0,45.627906976744185
124.5,0.0,0.0,0.0
125.5,0.0,0.0,0.5
126.5,0.0,0.0,1.0
127.5,0.0,35.64173228346457,2.0
128.5,0.0,0.0,3.0
129.5,18.852564102564102,0.0,4.5
130.5,17.93103448275862,0.0,7.409090909090909
131.5,0.0,39.37557251908397,10.0
132.5,0.0,,15.0
133.5,0.0,,20.0
134.5,0.0,,25.0
135.5,0.0,,30.0
136.5,0.0,37.50042194092827,139.61951288586803
137.5,0.0,0.0,72.12733777850057
138.5,0.0,0.0,0.0
139.5,0.0,0.0,0.0
140.5,0.0,0.0,0.0
141.5,21.85164835164835,0.2222222222222222,0.0
142.5,0.0,,0.7
143.5,0.0,,2.5
144.5,0.0,62.53710506980162,4.5
145.5,0.0,68.34817351598174,6.5
146.5,0.0,0.0,8.5
147.5,0.0,0.0,10.5
148.5,0.0,0.0,12.5
149.5,0.0,0.0,14.5
150.5,0.0,0.5,16.5
151.5,0.0,,19.456521739130434
152.5,0.0,,25.0
153.5,18.20926243567753,13.839721254355402,36.0
154.5,0.0,44.84303797468355,47.0
155.5,0.0,0.0,56.53333333333333
156.5,0.0,0.0,69.5
157.5,23.731612903225805,0.0,81.5
158.5,0.0,0.0,93.5
159.5,0.0,0.0,102.07142857142857
160.5,0.0,0.0,119.5
161.5,0.0,0.0,135.5
162.5,0.0,0.0,151.5
163.5,24.7459324155194,29.61946902654867,167.5
164.5,0.0,0.0,183.5
165.5,0.0,0.0,199.5
166.5,0.0,0.0,192.98810055034954
167.5,0.0,37.31318219983208,240.24518006547837
168.5,0.0,0.0,212.13897280966768
169.5,0.0,0.5,175.27519751017476
170.5,0.0,,99.30921895006402
171.5,0.0,,0.0
172.5,0.0,,0.0
173.5,0.0,,0.0
174.5,17.875,,0.6
175.5,0.0,,2.5
176.5,0.5,,4.5
177.5,,,6.5
178.5,,34.02664796633941,8.5
179.5,,39.69767441860465,10.5
180.5,1.0,0.0,12.5
181.5,34.016033755274265,0.0,14.5
182.5,0.0,0.0,16.5
183.5,0.0,0.0,18.5
184.5,0.0,0.0,20.4
185.5,0.0,0.2222222222222222,21.5
186.5,0.0,,23.5
187.5,0.2222222222222222,1.5,25.5
188.5,,3.5,27.5
189.5,1.0,5.5,29.5
190.5,3.1666666666666665,7.5,31.5
191.5,4.5,9.5,33.5
192.5,6.5,11.5,35.5
193.5,8.5,13.5,37.5
194.5,10.5,15.5,39.5
195.5,12.5,17.5,46.0
196.5,14.5,19.5,57.0
197.5,17.166666666666668,21.5,68.0
198.5,18.5,22.6,81.5
199.5,20.5,24.5,96.46666666666667
