time_bin,throughput,time_bin_mid
"[179, 180)",0.0,179.5
"[180, 181)",13.75,180.5
"[181, 182)",6.939024390243903,181.5
"[182, 183)",0.0,182.5
"[183, 184)",10.536585365853659,183.5
"[184, 185)",13.511627906976743,184.5
"[185, 186)",3.142857142857143,185.5
"[186, 187)",10.046511627906977,186.5
"[187, 188)",4.738095238095238,187.5
"[188, 189)",0.0,188.5
"[189, 190)",5.232558139534884,189.5
"[190, 191)",2.0476190476190474,190.5
"[191, 192)",12.976744186046512,191.5
"[192, 193)",0.0,192.5
"[193, 194)",4.329545454545454,193.5
"[194, 195)",7.6395348837209305,194.5
"[195, 196)",10.577777777777778,195.5
"[196, 197)",0.0,196.5
"[197, 198)",0.0,197.5
"[198, 199)",6.2,198.5
"[199, 200)",0.0,199.5
