times,loads
61.090440000007966,64
61.090440000007966,64
61.090440000007966,63
61.09051500000797,64
61.09051500000797,64
61.09051500000797,63
61.09059000000797,64
61.09059000000797,64
61.09059000000797,63
61.090665000007974,64
61.090665000007974,64
61.090665000007974,63
61.090740000007976,64
61.090740000007976,64
61.090740000007976,63
61.09081500000798,64
61.09081500000798,64
61.09081500000798,63
61.09089000000798,64
61.09089000000798,64
61.09089000000798,63
61.090965000007984,64
61.090965000007984,64
61.090965000007984,63
61.090995000007986,64
61.09102500000799,65
61.09102500000799,65
61.09102500000799,64
61.09105500000799,65
61.09105500000799,65
61.09105500000799,64
61.09108500000799,65
61.09108500000799,65
61.09108500000799,64
61.091115000007996,65
61.091115000007996,65
61.091115000007996,64
61.091145000008,65
61.091145000008,65
61.091145000008,64
61.091175000008,65
61.091175000008,65
61.091175000008,64
61.091205000008,65
61.091205000008,65
61.091205000008,64
61.091235000008005,65
61.091235000008005,65
61.091235000008005,64
61.09126500000801,65
61.09126500000801,65
61.09126500000801,64
61.09129500000801,65
61.09129500000801,65
61.09129500000801,64
61.09132500000801,65
61.09132500000801,65
61.09132500000801,64
61.091355000008015,65
61.091355000008015,65
61.091355000008015,64
61.09138500000802,65
61.09138500000802,65
61.09138500000802,64
61.09141500000802,65
61.09141500000802,65
61.09141500000802,64
61.09144500000802,65
61.09144500000802,65
61.09144500000802,64
61.091475000008025,65
61.091475000008025,65
61.091475000008025,64
61.09150500000803,65
61.09150500000803,65
61.09150500000803,64
61.09153500000803,65
61.09153500000803,65
61.09153500000803,64
61.09156500000803,65
61.09156500000803,65
61.09156500000803,64
61.091595000008034,65
61.091595000008034,65
61.091595000008034,64
61.09162500000804,65
61.09162500000804,65
61.09162500000804,64
61.09165500000804,65
61.09165500000804,65
61.09165500000804,64
61.09168500000804,65
61.09168500000804,65
61.09168500000804,64
61.091715000008044,65
61.091715000008044,65
61.091715000008044,64
61.091745000008046,65
61.091745000008046,65
61.091745000008046,64
61.09177500000805,65
61.09177500000805,65
61.09177500000805,64
61.09180500000805,65
61.09180500000805,65
61.09180500000805,64
61.091835000008054,65
61.091835000008054,65
61.091835000008054,64
61.091865000008056,65
61.091865000008056,65
61.091865000008056,64
61.09189500000806,65
61.09189500000806,65
61.09189500000806,64
61.09192500000806,65
61.09192500000806,65
61.09192500000806,64
61.09195500000806,65
61.09195500000806,65
61.09195500000806,64
61.091985000008066,65
61.091985000008066,65
61.091985000008066,64
61.09201500000807,65
61.09201500000807,65
61.09201500000807,64
61.09204500000807,65
61.09204500000807,65
61.09204500000807,64
61.09207500000807,65
61.09207500000807,65
61.09207500000807,64
61.092105000008075,65
61.092105000008075,65
61.092105000008075,64
61.09213500000808,65
61.09213500000808,65
61.09213500000808,64
61.09216500000808,65
61.09216500000808,65
61.09216500000808,64
61.09219500000808,65
61.09219500000808,65
61.09219500000808,64
61.092225000008085,65
61.092225000008085,65
61.092225000008085,64
61.09225500000809,65
61.09225500000809,65
61.09225500000809,64
61.09228500000809,65
61.09228500000809,65
61.09228500000809,64
61.09231500000809,65
61.09231500000809,65
61.09231500000809,64
61.092345000008095,65
61.092345000008095,65
61.092345000008095,64
61.0923750000081,65
61.0923750000081,65
61.0923750000081,64
61.0924050000081,65
61.0924050000081,65
61.0924050000081,64
61.0924350000081,65
61.0924350000081,65
61.0924350000081,64
61.092465000008104,65
61.092465000008104,65
61.092465000008104,64
61.09249500000811,65
61.09249500000811,65
61.09249500000811,64
61.09252500000811,65
61.09252500000811,65
61.09252500000811,64
61.09255500000811,65
61.09255500000811,65
61.09255500000811,64
61.092585000008114,65
61.092585000008114,65
61.092585000008114,64
61.09261500000812,65
61.09261500000812,65
61.09261500000812,64
61.09264500000812,65
61.09264500000812,65
61.09264500000812,64
61.09267500000812,65
61.09267500000812,65
61.09267500000812,64
61.092705000008124,65
61.092705000008124,65
61.092705000008124,64
61.092735000008126,65
61.092735000008126,65
61.092735000008126,64
61.09276500000813,65
61.09276500000813,65
61.09276500000813,64
61.09279500000813,65
61.09279500000813,65
61.09279500000813,64
61.09282500000813,65
61.09282500000813,65
61.09282500000813,64
61.092855000008136,65
61.092855000008136,65
61.092855000008136,64
61.09288500000814,65
61.09288500000814,65
61.09288500000814,64
61.09291500000814,65
61.09291500000814,65
61.09291500000814,64
61.09299000000814,65
61.09299000000814,65
61.09299000000814,64
61.093065000008146,65
61.093065000008146,65
61.093065000008146,64
61.09314000000815,65
61.09314000000815,65
61.09314000000815,64
61.09321500000815,65
61.09321500000815,65
61.09321500000815,64
61.09329000000815,65
61.09329000000815,65
61.09329000000815,64
61.093365000008156,65
61.093365000008156,65
61.093365000008156,64
61.09344000000816,65
61.09344000000816,65
61.09344000000816,64
61.09351500000816,65
61.09351500000816,65
61.09351500000816,64
61.09359000000816,65
61.09359000000816,65
61.09359000000816,64
61.093665000008166,65
61.093665000008166,65
61.093665000008166,64
61.09374000000817,65
61.09374000000817,65
61.09374000000817,64
61.09381500000817,65
61.09381500000817,65
61.09381500000817,64
61.09389000000817,65
61.09389000000817,65
61.09389000000817,64
61.093965000008176,65
61.093965000008176,65
61.093965000008176,64
61.09404000000818,65
61.09404000000818,65
61.09404000000818,64
61.09411500000818,65
61.09411500000818,65
61.09411500000818,64
61.09419000000818,65
61.09419000000818,65
61.09419000000818,64
61.094265000008185,65
61.094265000008185,65
61.094265000008185,64
61.09434000000819,65
61.09434000000819,65
61.09434000000819,64
61.09441500000819,65
61.09441500000819,65
61.09441500000819,64
61.09449000000819,65
61.09449000000819,65
61.09449000000819,64
61.094565000008195,65
61.094565000008195,65
61.094565000008195,64
61.0946400000082,65
61.0946400000082,65
61.0946400000082,64
61.0947150000082,65
61.0947150000082,65
61.0947150000082,64
61.0947900000082,65
61.0947900000082,65
61.0947900000082,64
61.094865000008205,65
61.094865000008205,65
61.094865000008205,64
61.09494000000821,65
61.09494000000821,65
61.09494000000821,64
61.09501500000821,65
61.09501500000821,65
61.09501500000821,64
61.09509000000821,65
61.09509000000821,65
61.09509000000821,64
61.095165000008215,65
61.095165000008215,65
61.095165000008215,64
61.09524000000822,65
61.09524000000822,65
61.09524000000822,64
61.09531500000822,65
61.09531500000822,65
61.09531500000822,64
61.09539000000822,65
61.09539000000822,65
61.09539000000822,64
61.095465000008225,65
61.095465000008225,65
61.095465000008225,64
61.09554000000823,65
61.09554000000823,65
61.09554000000823,64
61.09561500000823,65
61.09561500000823,65
61.09561500000823,64
61.09569000000823,65
61.09569000000823,65
61.09569000000823,64
61.095765000008235,65
61.095765000008235,65
61.095765000008235,64
61.09584000000824,65
61.09584000000824,65
61.09584000000824,64
61.09591500000824,65
61.09591500000824,65
61.09591500000824,64
61.09599000000824,65
61.09599000000824,65
61.09599000000824,64
61.096065000008245,65
61.096065000008245,65
61.096065000008245,64
61.09614000000825,65
61.09614000000825,65
61.09614000000825,64
61.09621500000825,65
61.09621500000825,65
61.09621500000825,64
61.09629000000825,65
61.09629000000825,65
61.09629000000825,64
61.096365000008255,65
61.096365000008255,65
61.096365000008255,64
61.09644000000826,65
61.09644000000826,65
61.09644000000826,64
61.09651500000826,65
61.09651500000826,65
61.09651500000826,64
61.09659000000826,65
61.09659000000826,65
61.09659000000826,64
61.096665000008265,65
61.096665000008265,65
61.096665000008265,64
61.09674000000827,65
61.09674000000827,65
61.09674000000827,64
61.09681500000827,65
61.09681500000827,65
61.09681500000827,64
61.09689000000827,65
61.09689000000827,65
61.09689000000827,64
61.096965000008275,65
61.096965000008275,65
61.096965000008275,64
61.09704000000828,65
61.09704000000828,65
61.09704000000828,64
61.09711500000828,65
61.09711500000828,65
61.09711500000828,64
61.09719000000828,65
61.09719000000828,65
61.09719000000828,64
61.097265000008285,65
61.097265000008285,65
61.097265000008285,64
61.09734000000829,65
61.09734000000829,65
61.09734000000829,64
61.09741500000829,65
61.09741500000829,65
61.09741500000829,64
61.09749000000829,65
61.09749000000829,65
61.09749000000829,64
61.097565000008295,65
61.097565000008295,65
61.097565000008295,64
61.0976400000083,65
61.0976400000083,65
61.0976400000083,64
61.0977150000083,65
61.0977150000083,65
61.0977150000083,64
61.0977900000083,65
61.0977900000083,65
61.0977900000083,64
61.097820000008305,65
61.09785000000831,66
61.09785000000831,66
61.09785000000831,65
61.09788000000831,66
61.09788000000831,66
61.09788000000831,65
61.09791000000831,66
61.09791000000831,66
61.09791000000831,65
61.097940000008315,66
61.097940000008315,66
61.097940000008315,65
61.09797000000832,66
61.09797000000832,66
61.09797000000832,65
61.09800000000832,66
61.09800000000832,66
61.09800000000832,65
61.09803000000832,66
61.09803000000832,66
61.09803000000832,65
61.098060000008324,66
61.098060000008324,66
61.098060000008324,65
61.09809000000833,66
61.09809000000833,66
61.09809000000833,65
61.09812000000833,66
61.09812000000833,66
61.09812000000833,65
61.09815000000833,66
61.09815000000833,66
61.09815000000833,65
61.098180000008334,66
61.098180000008334,66
61.098180000008334,65
61.098210000008336,66
61.098210000008336,66
61.098210000008336,65
61.09824000000834,66
61.09824000000834,66
61.09824000000834,65
61.09827000000834,66
61.09827000000834,66
61.09827000000834,65
61.098300000008344,66
61.098300000008344,66
61.098300000008344,65
61.098330000008346,66
61.098330000008346,66
61.098330000008346,65
61.09836000000835,66
61.09836000000835,66
61.09836000000835,65
61.09839000000835,66
61.09839000000835,66
61.09839000000835,65
61.09842000000835,66
61.09842000000835,66
61.09842000000835,65
61.098450000008356,66
61.098450000008356,66
61.098450000008356,65
61.09848000000836,66
61.09848000000836,66
61.09848000000836,65
61.09851000000836,66
61.09851000000836,66
61.09851000000836,65
61.09854000000836,66
61.09854000000836,66
61.09854000000836,65
61.098570000008365,66
61.098570000008365,66
61.098570000008365,65
61.09860000000837,66
61.09860000000837,66
61.09860000000837,65
61.09863000000837,66
61.09863000000837,66
61.09863000000837,65
61.09866000000837,66
61.09866000000837,66
61.09866000000837,65
61.098690000008375,66
61.098690000008375,66
61.098690000008375,65
61.09872000000838,66
61.09872000000838,66
61.09872000000838,65
61.09875000000838,66
61.09875000000838,66
61.09875000000838,65
61.09878000000838,66
61.09878000000838,66
61.09878000000838,65
61.098810000008385,66
61.098810000008385,66
61.098810000008385,65
61.09884000000839,66
61.09884000000839,66
61.09884000000839,65
61.09887000000839,66
61.09887000000839,66
61.09887000000839,65
61.09890000000839,66
61.09890000000839,66
61.09890000000839,65
61.098930000008394,66
61.098930000008394,66
61.098930000008394,65
61.0989600000084,66
61.0989600000084,66
61.0989600000084,65
61.0989900000084,66
61.0989900000084,66
61.0989900000084,65
61.0990200000084,66
61.0990200000084,66
61.0990200000084,65
61.099050000008404,66
61.099050000008404,66
61.099050000008404,65
61.099080000008406,66
61.099080000008406,66
61.099080000008406,65
61.09911000000841,66
61.09911000000841,66
61.09911000000841,65
61.09914000000841,66
61.09914000000841,66
61.09914000000841,65
61.099170000008414,66
61.099170000008414,66
61.099170000008414,65
61.099200000008416,66
61.099200000008416,66
61.099200000008416,65
61.09923000000842,66
61.09923000000842,66
61.09923000000842,65
61.09926000000842,66
61.09926000000842,66
61.09926000000842,65
61.09929000000842,66
61.09929000000842,66
61.09929000000842,65
61.099320000008426,66
61.099320000008426,66
61.099320000008426,65
61.09935000000843,66
61.09935000000843,66
61.09935000000843,65
61.09938000000843,66
61.09938000000843,66
61.09938000000843,65
61.09941000000843,66
61.09941000000843,66
61.09941000000843,65
61.099440000008435,66
61.099440000008435,66
61.099440000008435,65
61.09947000000844,66
61.09947000000844,66
61.09947000000844,65
61.09950000000844,66
61.09950000000844,66
61.09950000000844,65
61.09953000000844,66
61.09953000000844,66
61.09953000000844,65
61.099560000008445,66
61.099560000008445,66
61.099560000008445,65
61.09959000000845,66
61.09959000000845,66
61.09959000000845,65
61.09962000000845,66
61.09962000000845,66
61.09962000000845,65
61.09965000000845,66
61.09965000000845,66
61.09965000000845,65
61.099680000008455,66
61.099680000008455,66
61.099680000008455,65
61.09971000000846,66
61.09971000000846,66
61.09971000000846,65
61.09974000000846,66
61.09974000000846,66
61.09974000000846,65
61.09977000000846,66
61.09977000000846,66
61.09977000000846,65
61.099845000008465,66
61.099845000008465,66
61.099845000008465,65
61.09992000000847,66
61.09992000000847,66
61.09992000000847,65
61.09999500000847,66
61.09999500000847,66
61.09999500000847,65
61.10007000000847,66
61.10007000000847,66
61.10007000000847,65
61.100145000008474,66
61.100145000008474,66
61.100145000008474,65
61.10022000000848,66
61.10022000000848,66
61.10022000000848,65
61.10029500000848,66
61.10029500000848,66
61.10029500000848,65
61.10037000000848,66
61.10037000000848,66
61.10037000000848,65
61.100445000008484,66
61.100445000008484,66
61.100445000008484,65
61.10052000000849,66
61.10052000000849,66
61.10052000000849,65
61.10059500000849,66
61.10059500000849,66
61.10059500000849,65
61.10067000000849,66
61.10067000000849,66
61.10067000000849,65
61.100745000008494,66
61.100745000008494,66
61.100745000008494,65
61.1008200000085,66
61.1008200000085,66
61.1008200000085,65
61.1008950000085,66
61.1008950000085,66
61.1008950000085,65
61.1009700000085,66
61.1009700000085,66
61.1009700000085,65
61.101045000008504,66
61.101045000008504,66
61.101045000008504,65
61.10112000000851,66
61.10112000000851,66
61.10112000000851,65
61.10119500000851,66
61.10119500000851,66
61.10119500000851,65
61.10127000000851,66
61.10127000000851,66
61.10127000000851,65
61.101345000008514,66
61.101345000008514,66
61.101345000008514,65
61.10142000000852,66
61.10142000000852,66
61.10142000000852,65
61.10149500000852,66
61.10149500000852,66
61.10149500000852,65
61.10157000000852,66
61.10157000000852,66
61.10157000000852,65
61.101645000008524,66
61.101645000008524,66
61.101645000008524,65
61.10172000000853,66
61.10172000000853,66
61.10172000000853,65
61.10179500000853,66
61.10179500000853,66
61.10179500000853,65
61.10187000000853,66
61.10187000000853,66
61.10187000000853,65
61.101945000008534,66
61.101945000008534,66
61.101945000008534,65
61.10202000000854,66
61.10202000000854,66
61.10202000000854,65
61.10209500000854,66
61.10209500000854,66
61.10209500000854,65
61.10217000000854,66
61.10217000000854,66
61.10217000000854,65
61.102245000008544,66
61.102245000008544,66
61.102245000008544,65
61.10232000000855,66
61.10232000000855,66
61.10232000000855,65
61.10239500000855,66
61.10239500000855,66
61.10239500000855,65
61.10247000000855,66
61.10247000000855,66
61.10247000000855,65
61.102545000008554,66
61.102545000008554,66
61.102545000008554,65
61.10262000000856,66
61.10262000000856,66
61.10262000000856,65
61.10269500000856,66
61.10269500000856,66
61.10269500000856,65
61.10277000000856,66
61.10277000000856,66
61.10277000000856,65
61.102845000008564,66
61.102845000008564,66
61.102845000008564,65
61.10292000000857,66
61.10292000000857,66
61.10292000000857,65
61.10299500000857,66
61.10299500000857,66
61.10299500000857,65
61.10307000000857,66
61.10307000000857,66
61.10307000000857,65
61.103145000008574,66
61.103145000008574,66
61.103145000008574,65
61.10322000000858,66
61.10322000000858,66
61.10322000000858,65
61.10329500000858,66
61.10329500000858,66
61.10329500000858,65
61.10337000000858,66
61.10337000000858,66
61.10337000000858,65
61.103445000008584,66
61.103445000008584,66
61.103445000008584,65
61.10352000000859,66
61.10352000000859,66
61.10352000000859,65
61.10359500000859,66
61.10359500000859,66
61.10359500000859,65
61.10367000000859,66
61.10367000000859,66
61.10367000000859,65
61.103745000008594,66
61.103745000008594,66
61.103745000008594,65
61.1038200000086,66
61.1038200000086,66
61.1038200000086,65
61.1038950000086,66
61.1038950000086,66
61.1038950000086,65
61.1039700000086,66
61.1039700000086,66
61.1039700000086,65
61.104045000008604,66
61.104045000008604,66
61.104045000008604,65
61.104120000008606,66
61.104120000008606,66
61.104120000008606,65
61.10419500000861,66
61.10419500000861,66
61.10419500000861,65
61.10427000000861,66
61.10427000000861,66
61.10427000000861,65
61.104345000008614,66
61.104345000008614,66
61.104345000008614,65
61.104420000008616,66
61.104420000008616,66
61.104420000008616,65
61.10449500000862,66
61.10449500000862,66
61.10449500000862,65
61.10457000000862,66
61.10457000000862,66
61.10457000000862,65
61.104645000008624,66
61.104645000008624,66
61.104645000008624,65
61.104720000008626,66
61.104720000008626,66
61.104720000008626,65
61.10475000000863,66
61.10478000000863,67
61.10478000000863,67
61.10478000000863,66
61.104810000008634,67
61.104810000008634,67
61.104810000008634,66
61.104840000008636,67
61.104840000008636,67
61.104840000008636,66
61.10487000000864,67
61.10487000000864,67
61.10487000000864,66
61.10490000000864,67
61.10490000000864,67
61.10490000000864,66
61.10493000000864,67
61.10493000000864,67
61.10493000000864,66
61.104960000008646,67
61.104960000008646,67
61.104960000008646,66
61.10499000000865,67
61.10499000000865,67
61.10499000000865,66
61.10502000000865,67
61.10502000000865,67
61.10502000000865,66
61.10505000000865,67
61.10505000000865,67
61.10505000000865,66
61.105080000008655,67
61.105080000008655,67
61.105080000008655,66
61.10511000000866,67
61.10511000000866,67
61.10511000000866,66
61.10514000000866,67
61.10514000000866,67
61.10514000000866,66
61.10517000000866,67
61.10517000000866,67
61.10517000000866,66
61.105200000008665,67
61.105200000008665,67
61.105200000008665,66
61.10523000000867,67
61.10523000000867,67
61.10523000000867,66
61.10526000000867,67
61.10526000000867,67
61.10526000000867,66
61.10529000000867,67
61.10529000000867,67
61.10529000000867,66
61.105320000008675,67
61.105320000008675,67
61.105320000008675,66
61.10535000000868,67
61.10535000000868,67
61.10535000000868,66
61.10538000000868,67
61.10538000000868,67
61.10538000000868,66
61.10541000000868,67
61.10541000000868,67
61.10541000000868,66
61.105440000008684,67
61.105440000008684,67
61.105440000008684,66
61.10547000000869,67
61.10547000000869,67
61.10547000000869,66
61.10550000000869,67
61.10550000000869,67
61.10550000000869,66
61.10553000000869,67
61.10553000000869,67
61.10553000000869,66
61.105560000008694,67
61.105560000008694,67
61.105560000008694,66
61.1055900000087,67
61.1055900000087,67
61.1055900000087,66
61.1056200000087,67
61.1056200000087,67
61.1056200000087,66
61.1056500000087,67
61.1056500000087,67
61.1056500000087,66
61.105680000008704,67
61.105680000008704,67
61.105680000008704,66
61.105710000008706,67
61.105710000008706,67
61.105710000008706,66
61.10574000000871,67
61.10574000000871,67
61.10574000000871,66
61.10577000000871,67
61.10577000000871,67
61.10577000000871,66
61.10580000000871,67
61.10580000000871,67
61.10580000000871,66
61.105830000008716,67
61.105830000008716,67
61.105830000008716,66
61.10586000000872,67
61.10586000000872,67
61.10586000000872,66
61.10589000000872,67
61.10589000000872,67
61.10589000000872,66
61.10592000000872,67
61.10592000000872,67
61.10592000000872,66
61.105950000008725,67
61.105950000008725,67
61.105950000008725,66
61.10598000000873,67
61.10598000000873,67
61.10598000000873,66
61.10601000000873,67
61.10601000000873,67
61.10601000000873,66
61.10604000000873,67
61.10604000000873,67
61.10604000000873,66
61.106070000008735,67
61.106070000008735,67
61.106070000008735,66
61.10610000000874,67
61.10610000000874,67
61.10610000000874,66
61.10613000000874,67
61.10613000000874,67
61.10613000000874,66
61.10616000000874,67
61.10616000000874,67
61.10616000000874,66
61.106190000008745,67
61.106190000008745,67
61.106190000008745,66
61.10622000000875,67
61.10622000000875,67
61.10622000000875,66
61.10625000000875,67
61.10625000000875,67
61.10625000000875,66
61.10628000000875,67
61.10628000000875,67
61.10628000000875,66
61.106310000008754,67
61.106310000008754,67
61.106310000008754,66
61.10634000000876,67
61.10634000000876,67
61.10634000000876,66
61.10637000000876,67
61.10637000000876,67
61.10637000000876,66
61.10640000000876,67
61.10640000000876,67
61.10640000000876,66
61.106430000008764,67
61.106430000008764,67
61.106430000008764,66
61.10646000000877,67
61.10646000000877,67
61.10646000000877,66
61.10649000000877,67
61.10649000000877,67
61.10649000000877,66
61.10652000000877,67
61.10652000000877,67
61.10652000000877,66
61.106550000008774,67
61.106550000008774,67
61.106550000008774,66
61.106580000008776,67
61.106580000008776,67
61.106580000008776,66
61.10661000000878,67
61.10661000000878,67
61.10661000000878,66
61.10664000000878,67
61.10664000000878,67
61.10664000000878,66
61.10667000000878,67
61.10667000000878,67
61.10667000000878,66
61.106700000008786,67
61.106700000008786,67
61.106700000008786,66
61.10673000000879,67
61.10673000000879,67
61.10673000000879,66
61.10680500000879,67
61.10680500000879,67
61.10680500000879,66
61.10688000000879,67
61.10688000000879,67
61.10688000000879,66
61.106955000008796,67
61.106955000008796,67
61.106955000008796,66
61.1070300000088,67
61.1070300000088,67
61.1070300000088,66
61.1071050000088,67
61.1071050000088,67
61.1071050000088,66
61.1071800000088,67
61.1071800000088,67
61.1071800000088,66
61.107255000008806,67
61.107255000008806,67
61.107255000008806,66
61.10733000000881,67
61.10733000000881,67
61.10733000000881,66
61.10740500000881,67
61.10740500000881,67
61.10740500000881,66
61.10748000000881,67
61.10748000000881,67
61.10748000000881,66
61.107555000008816,67
61.107555000008816,67
61.107555000008816,66
61.10763000000882,67
61.10763000000882,67
61.10763000000882,66
61.10770500000882,67
61.10770500000882,67
61.10770500000882,66
61.10778000000882,67
61.10778000000882,67
61.10778000000882,66
61.107855000008826,67
61.107855000008826,67
61.107855000008826,66
61.10793000000883,67
61.10793000000883,67
61.10793000000883,66
61.10800500000883,67
61.10800500000883,67
61.10800500000883,66
61.10808000000883,67
61.10808000000883,67
61.10808000000883,66
61.108155000008836,67
61.108155000008836,67
61.108155000008836,66
61.10823000000884,67
61.10823000000884,67
61.10823000000884,66
61.10830500000884,67
61.10830500000884,67
61.10830500000884,66
61.10838000000884,67
61.10838000000884,67
61.10838000000884,66
61.108455000008846,67
61.108455000008846,67
61.108455000008846,66
61.10853000000885,67
61.10853000000885,67
61.10853000000885,66
61.10860500000885,67
61.10860500000885,67
61.10860500000885,66
61.10868000000885,67
61.10868000000885,67
61.10868000000885,66
61.108755000008856,67
61.108755000008856,67
61.108755000008856,66
61.10883000000886,67
61.10883000000886,67
61.10883000000886,66
61.10890500000886,67
61.10890500000886,67
61.10890500000886,66
61.10898000000886,67
61.10898000000886,67
61.10898000000886,66
61.109055000008865,67
61.109055000008865,67
61.109055000008865,66
61.10913000000887,67
61.10913000000887,67
61.10913000000887,66
61.10920500000887,67
61.10920500000887,67
61.10920500000887,66
61.10928000000887,67
61.10928000000887,67
61.10928000000887,66
61.109355000008875,67
61.109355000008875,67
61.109355000008875,66
61.10943000000888,67
61.10943000000888,67
61.10943000000888,66
61.10950500000888,67
61.10950500000888,67
61.10950500000888,66
61.10958000000888,67
61.10958000000888,67
61.10958000000888,66
61.109655000008885,67
61.109655000008885,67
61.109655000008885,66
61.10973000000889,67
61.10973000000889,67
61.10973000000889,66
61.10980500000889,67
61.10980500000889,67
61.10980500000889,66
61.10988000000889,67
61.10988000000889,67
61.10988000000889,66
61.109955000008895,67
61.109955000008895,67
61.109955000008895,66
61.1100300000089,67
61.1100300000089,67
61.1100300000089,66
61.1101050000089,67
61.1101050000089,67
61.1101050000089,66
61.1101800000089,67
61.1101800000089,67
61.1101800000089,66
61.110255000008905,67
61.110255000008905,67
61.110255000008905,66
61.11033000000891,67
61.11033000000891,67
61.11033000000891,66
61.11040500000891,67
61.11040500000891,67
61.11040500000891,66
61.11048000000891,67
61.11048000000891,67
61.11048000000891,66
61.110555000008915,67
61.110555000008915,67
61.110555000008915,66
61.11063000000892,67
61.11063000000892,67
61.11063000000892,66
61.11070500000892,67
61.11070500000892,67
61.11070500000892,66
61.11078000000892,67
61.11078000000892,67
61.11078000000892,66
61.110855000008925,67
61.110855000008925,67
61.110855000008925,66
61.11093000000893,67
61.11093000000893,67
61.11093000000893,66
61.11100500000893,67
61.11100500000893,67
61.11100500000893,66
61.11108000000893,67
61.11108000000893,67
61.11108000000893,66
61.111155000008935,67
61.111155000008935,67
61.111155000008935,66
61.11123000000894,67
61.11123000000894,67
61.11123000000894,66
61.11130500000894,67
61.11130500000894,67
61.11130500000894,66
61.11138000000894,67
61.11138000000894,67
61.11138000000894,66
61.111455000008945,67
61.111455000008945,67
61.111455000008945,66
61.11153000000895,67
61.11153000000895,67
61.11153000000895,66
61.11160500000895,67
61.11160500000895,67
61.11160500000895,66
61.11168000000895,67
61.11168000000895,67
61.11168000000895,66
61.111755000008955,67
61.111755000008955,67
61.111755000008955,66
61.11178500000896,67
61.11178500000896,67
61.11178500000896,66
61.11181500000896,67
61.11184500000896,68
61.11184500000896,68
61.11184500000896,67
61.111875000008965,68
61.111875000008965,68
61.111875000008965,67
61.11190500000897,68
61.11190500000897,68
61.11190500000897,67
61.11193500000897,68
61.11193500000897,68
61.11193500000897,67
61.11196500000897,68
61.11196500000897,68
61.11196500000897,67
61.111995000008974,68
61.111995000008974,68
61.111995000008974,67
61.11202500000898,68
61.11202500000898,68
61.11202500000898,67
61.11205500000898,68
61.11205500000898,68
61.11205500000898,67
61.11208500000898,68
61.11208500000898,68
61.11208500000898,67
61.112115000008984,68
61.112115000008984,68
61.112115000008984,67
61.11214500000899,68
61.11214500000899,68
61.11214500000899,67
61.11217500000899,68
61.11217500000899,68
61.11217500000899,67
61.11220500000899,68
61.11220500000899,68
61.11220500000899,67
61.112235000008994,68
61.112235000008994,68
61.112235000008994,67
61.112265000008996,68
61.112265000008996,68
61.112265000008996,67
61.112295000009,68
61.112295000009,68
61.112295000009,67
61.112325000009,68
61.112325000009,68
61.112325000009,67
61.112355000009,68
61.112355000009,68
61.112355000009,67
61.112385000009006,68
61.112385000009006,68
61.112385000009006,67
61.11241500000901,68
61.11241500000901,68
61.11241500000901,67
61.11244500000901,68
61.11244500000901,68
61.11244500000901,67
61.11247500000901,68
61.11247500000901,68
61.11247500000901,67
61.112505000009016,68
61.112505000009016,68
61.112505000009016,67
61.11253500000902,68
61.11253500000902,68
61.11253500000902,67
61.11256500000902,68
61.11256500000902,68
61.11256500000902,67
61.11259500000902,68
61.11259500000902,68
61.11259500000902,67
61.112625000009025,68
61.112625000009025,68
61.112625000009025,67
61.11265500000903,68
61.11265500000903,68
61.11265500000903,67
61.11268500000903,68
61.11268500000903,68
61.11268500000903,67
61.11271500000903,68
61.11271500000903,68
61.11271500000903,67
61.112745000009035,68
61.112745000009035,68
61.112745000009035,67
61.11277500000904,68
61.11277500000904,68
61.11277500000904,67
61.11280500000904,68
61.11280500000904,68
61.11280500000904,67
61.11283500000904,68
61.11283500000904,68
61.11283500000904,67
61.112865000009045,68
61.112865000009045,68
61.112865000009045,67
61.11289500000905,68
61.11289500000905,68
61.11289500000905,67
61.11292500000905,68
61.11292500000905,68
61.11292500000905,67
61.11295500000905,68
61.11295500000905,68
61.11295500000905,67
61.112985000009054,68
61.112985000009054,68
61.112985000009054,67
61.11301500000906,68
61.11301500000906,68
61.11301500000906,67
61.11304500000906,68
61.11304500000906,68
61.11304500000906,67
61.11307500000906,68
61.11307500000906,68
61.11307500000906,67
61.113105000009064,68
61.113105000009064,68
61.113105000009064,67
61.113135000009066,68
61.113135000009066,68
61.113135000009066,67
61.11316500000907,68
61.11316500000907,68
61.11316500000907,67
61.11319500000907,68
61.11319500000907,68
61.11319500000907,67
61.11322500000907,68
61.11322500000907,68
61.11322500000907,67
61.113255000009076,68
61.113255000009076,68
61.113255000009076,67
61.11328500000908,68
61.11328500000908,68
61.11328500000908,67
61.11331500000908,68
61.11331500000908,68
61.11331500000908,67
61.11334500000908,68
61.11334500000908,68
61.11334500000908,67
61.113375000009086,68
61.113375000009086,68
61.113375000009086,67
61.11340500000909,68
61.11340500000909,68
61.11340500000909,67
61.11343500000909,68
61.11343500000909,68
61.11343500000909,67
61.11346500000909,68
61.11346500000909,68
61.11346500000909,67
61.113495000009095,68
61.113495000009095,68
61.113495000009095,67
61.1135250000091,68
61.1135250000091,68
61.1135250000091,67
61.1135550000091,68
61.1135550000091,68
61.1135550000091,67
61.1135850000091,68
61.1135850000091,68
61.1135850000091,67
61.113615000009105,68
61.113615000009105,68
61.113615000009105,67
61.11364500000911,68
61.11364500000911,68
61.11364500000911,67
61.11367500000911,68
61.11367500000911,68
61.11367500000911,67
61.11370500000911,68
61.11370500000911,68
61.11370500000911,67
61.113735000009115,68
61.113735000009115,68
